Date,Last Year Quantity,Avg Last Year,Average Temperature (°C),Average Dew Point (°C),Average Humidity (%),Average Wind Speed (km/h),Average Pressure (hPa),Quantity,Max Rate,Year,Month,Day,Variety_Mishrathali,Disease_Flacherie,Disease_Grasserie,Disease_Muscardine,Disease_Nematodes and Parasitic Worms,Disease_Pebrine,Disease_Uzi Fly
2022-05-18,13.123,324.0,23.5,22.5,94.8,7.8,904.3,22.622,760.0,2022,5,18,False,False,False,False,False,False,True
2022-05-18,5.616,267.0,23.5,22.5,94.8,7.8,904.3,6.71,483.0,2022,5,18,True,False,False,False,False,False,True
2022-05-19,13.756,330.0,20.7,20.2,96.9,19.7,905.9,16.64,788.0,2022,5,19,False,False,False,False,False,False,True
2022-05-19,7.059,273.0,20.7,20.2,96.9,19.7,905.9,6.068,489.0,2022,5,19,True,False,False,False,False,False,True
2022-05-20,11.986,261.0,22.1,19.7,87.4,19.3,906.9,5.377,510.0,2022,5,20,True,False,False,False,False,False,True
2022-05-20,15.591,333.0,22.1,19.7,87.4,19.3,906.9,17.255,830.0,2022,5,20,False,False,False,False,False,False,True
2022-05-21,9.993,344.0,23.1,19.0,78.7,20.5,887.6,20.963,823.0,2022,5,21,False,False,False,False,False,False,True
2022-05-21,10.647,268.0,23.1,19.0,78.7,20.5,887.6,11.488,505.0,2022,5,21,True,False,False,False,False,False,True
2022-05-22,10.411,358.0,24.1,20.6,82.2,23.6,905.3,19.124,766.0,2022,5,22,False,False,False,False,False,False,True
2022-05-22,8.487,280.0,24.1,20.6,82.2,23.6,905.3,10.666,470.0,2022,5,22,True,False,False,False,False,False,True
2022-05-23,7.145,290.0,25.0,20.4,77.7,15.9,905.2,9.33,503.0,2022,5,23,True,False,False,False,False,False,True
2022-05-23,9.194,356.0,25.0,20.4,77.7,15.9,905.2,26.472,855.0,2022,5,23,False,False,False,False,False,False,True
2022-05-24,8.503,287.0,26.0,20.3,72.8,12.7,907.4,7.844,560.0,2022,5,24,True,False,False,False,False,False,True
2022-05-24,15.222,348.0,26.0,20.3,72.8,12.7,907.4,28.416,850.0,2022,5,24,False,False,False,False,False,False,True
2022-05-25,12.185,284.0,25.9,20.9,75.8,8.3,908.3,5.045,619.0,2022,5,25,True,False,False,False,False,False,True
2022-05-25,18.128,359.0,25.9,20.9,75.8,8.3,908.3,25.854,820.0,2022,5,25,False,False,False,False,False,False,True
2022-05-26,12.013,285.0,24.4,20.4,80.2,15.1,908.2,6.663,625.0,2022,5,26,True,False,False,False,False,False,True
2022-05-26,17.019,367.0,24.4,20.4,80.2,15.1,908.2,28.423,777.0,2022,5,26,False,False,False,False,False,False,True
2022-05-27,10.535,291.0,25.3,19.3,71.5,14.1,907.7,10.406,590.0,2022,5,27,True,False,False,False,False,False,True
2022-05-27,12.404,373.0,25.3,19.3,71.5,14.1,907.7,26.016,822.0,2022,5,27,False,False,False,False,False,False,True
2022-05-28,7.961,307.0,25.2,18.8,70.3,15.7,888.3,12.534,566.0,2022,5,28,True,False,False,False,False,False,True
2022-05-28,9.964,386.0,25.2,18.8,70.3,15.7,888.3,22.778,823.0,2022,5,28,False,False,False,False,False,False,True
2022-05-29,8.801,308.0,25.4,19.4,71.2,14.5,906.8,9.548,568.0,2022,5,29,True,False,False,False,False,False,True
2022-05-29,19.466,385.0,25.4,19.4,71.2,14.5,906.8,19.543,803.0,2022,5,29,False,False,False,False,False,False,True
2022-05-30,8.633,315.0,25.3,20.1,74.9,13.3,906.4,7.384,605.0,2022,5,30,True,False,False,False,False,False,True
2022-05-30,11.296,396.0,25.3,20.1,74.9,13.3,906.4,20.277,816.0,2022,5,30,False,False,False,False,False,False,True
2022-05-31,10.909,418.0,25.7,20.0,71.8,14.4,905.9,26.125,840.0,2022,5,31,False,False,False,False,False,False,True
2022-05-31,10.031,327.0,25.7,20.0,71.8,14.4,905.9,12.074,591.0,2022,5,31,True,False,False,False,False,False,True
2022-06-01,7.436,421.0,25.1,20.0,75.5,14.8,906.1,23.656,833.0,2022,6,1,False,False,False,False,False,False,True
2022-06-01,7.92,343.0,25.1,20.0,75.5,14.8,906.1,10.335,623.0,2022,6,1,True,False,False,False,False,False,True
2022-06-02,8.648,443.0,25.5,20.4,74.8,15.6,906.0,24.852,806.0,2022,6,2,False,False,False,False,False,False,True
2022-06-02,9.772,345.0,25.5,20.4,74.8,15.6,906.0,11.159,615.0,2022,6,2,True,False,False,False,False,False,True
2022-06-03,10.323,335.0,25.6,18.4,67.0,14.2,905.5,7.951,665.0,2022,6,3,True,False,False,False,False,False,True
2022-06-03,23.164,418.0,25.6,18.4,67.0,14.2,905.5,16.799,866.0,2022,6,3,False,False,False,False,False,False,True
2022-06-04,9.919,342.0,25.2,18.6,69.6,11.8,905.5,11.252,656.0,2022,6,4,True,False,False,False,False,False,True
2022-06-04,16.48,410.0,25.2,18.6,69.6,11.8,905.5,32.031,816.0,2022,6,4,False,False,False,False,False,False,True
2022-06-05,9.165,336.0,24.6,20.1,78.4,16.9,905.8,10.876,611.0,2022,6,5,True,False,False,False,False,False,True
2022-06-05,11.784,421.0,24.6,20.1,78.4,16.9,905.8,34.386,780.0,2022,6,5,False,False,False,False,False,False,True
2022-06-06,9.445,432.0,25.0,20.5,77.8,11.2,906.1,25.954,801.0,2022,6,6,False,False,False,False,False,False,True
2022-06-06,8.33,342.0,25.0,20.5,77.8,11.2,906.1,11.303,616.0,2022,6,6,True,False,False,False,False,False,True
2022-06-07,15.439,421.0,24.7,20.4,77.8,18.1,906.6,23.581,856.0,2022,6,7,False,False,False,False,False,False,True
2022-06-07,7.616,345.0,24.7,20.4,77.8,18.1,906.6,11.931,620.0,2022,6,7,True,False,False,False,False,False,True
2022-06-08,8.214,332.0,24.9,20.1,76.7,19.1,906.4,10.23,635.0,2022,6,8,True,False,False,False,False,False,True
2022-06-08,9.562,438.0,24.9,20.1,76.7,19.1,906.4,19.283,806.0,2022,6,8,False,False,False,False,False,False,True
2022-06-09,15.904,425.0,25.0,19.5,72.5,18.1,906.3,23.552,775.0,2022,6,9,False,False,False,False,False,False,True
2022-06-09,8.503,334.0,25.0,19.5,72.5,18.1,906.3,9.586,625.0,2022,6,9,True,False,False,False,False,False,True
2022-06-10,10.136,433.0,24.8,18.9,71.2,21.0,907.0,18.45,813.0,2022,6,10,False,False,False,False,False,False,True
2022-06-10,9.022,338.0,24.8,18.9,71.2,21.0,907.0,9.581,628.0,2022,6,10,True,False,False,False,False,False,True
2022-06-11,10.548,449.0,24.9,19.3,72.4,19.7,907.4,28.453,826.0,2022,6,11,False,False,False,False,False,False,True
2022-06-11,10.069,343.0,24.9,19.3,72.4,19.7,907.4,12.598,666.0,2022,6,11,True,False,False,False,False,False,True
2022-06-12,10.398,353.0,24.5,19.7,76.6,18.7,907.5,11.61,616.0,2022,6,12,True,False,False,False,False,False,True
2022-06-12,15.539,450.0,24.5,19.7,76.6,18.7,907.5,16.286,847.0,2022,6,12,False,False,False,False,False,False,True
2022-06-13,13.731,442.0,24.6,19.1,72.5,15.0,907.9,23.279,827.0,2022,6,13,False,False,False,False,False,False,True
2022-06-13,8.143,345.0,24.6,19.1,72.5,15.0,907.9,10.707,609.0,2022,6,13,True,False,False,False,False,False,True
2022-06-14,8.281,359.0,24.8,19.9,77.1,12.5,907.3,10.2,602.0,2022,6,14,True,False,False,False,False,False,True
2022-06-14,16.191,437.0,24.8,19.9,77.1,12.5,907.3,27.038,816.0,2022,6,14,False,False,False,False,False,False,True
2022-06-15,13.909,434.0,23.9,20.5,82.1,10.6,907.0,28.447,755.0,2022,6,15,False,False,False,False,False,False,True
2022-06-15,10.909,354.0,23.9,20.5,82.1,10.6,907.0,7.98,590.0,2022,6,15,True,False,False,False,False,False,True
2022-06-16,11.781,434.0,24.5,20.3,79.6,11.4,906.6,30.159,777.0,2022,6,16,False,False,False,False,False,False,True
2022-06-16,7.487,361.0,24.5,20.3,79.6,11.4,906.6,5.659,674.0,2022,6,16,True,False,False,False,False,False,True
2022-06-17,7.973,361.0,24.1,20.7,83.4,9.1,906.3,4.991,645.0,2022,6,17,True,False,False,False,False,False,True
2022-06-17,12.086,433.0,24.1,20.7,83.4,9.1,906.3,22.817,786.0,2022,6,17,False,False,False,False,False,False,True
2022-06-18,12.67,350.0,23.6,21.1,87.1,9.6,906.8,6.854,630.0,2022,6,18,True,False,False,False,False,False,True
2022-06-18,16.367,452.0,23.6,21.1,87.1,9.6,906.8,14.416,817.0,2022,6,18,False,False,False,False,False,False,True
2022-06-19,12.67,350.0,24.0,21.1,86.0,10.5,906.6,6.854,630.0,2022,6,19,True,False,False,False,False,False,True
2022-06-19,16.367,452.0,24.0,21.1,86.0,10.5,906.6,14.416,817.0,2022,6,19,False,False,False,False,False,False,True
2022-06-20,10.725,354.0,23.5,21.0,86.2,15.5,905.9,9.039,623.0,2022,6,20,True,False,False,False,False,False,True
2022-06-20,13.239,447.0,23.5,21.0,86.2,15.5,905.9,26.122,826.0,2022,6,20,False,False,False,False,False,False,True
2022-06-21,12.597,357.0,23.5,19.9,78.1,16.8,905.2,10.179,600.0,2022,6,21,True,False,False,False,False,False,True
2022-06-21,10.712,450.0,23.5,19.9,78.1,16.8,905.2,20.453,801.0,2022,6,21,False,False,False,False,False,False,True
2022-06-22,11.407,446.0,23.4,20.2,83.1,18.6,906.7,20.362,786.0,2022,6,22,False,False,False,False,False,False,True
2022-06-22,12.726,359.0,23.4,20.2,83.1,18.6,906.7,9.0,600.0,2022,6,22,True,False,False,False,False,False,True
2022-06-23,19.538,448.0,23.1,20.5,85.8,16.4,906.9,23.28,888.0,2022,6,23,False,False,False,False,False,False,True
2022-06-23,11.394,363.0,23.1,20.5,85.8,16.4,906.9,8.961,598.0,2022,6,23,True,False,False,False,False,False,True
2022-06-24,26.404,443.0,24.1,19.4,76.8,22.5,906.1,19.756,825.0,2022,6,24,False,False,False,False,False,False,True
2022-06-24,8.449,366.0,24.1,19.4,76.8,22.5,906.1,5.427,570.0,2022,6,24,True,False,False,False,False,False,True
2022-06-25,10.318,365.0,23.7,19.5,78.0,23.6,904.5,8.514,598.0,2022,6,25,True,False,False,False,False,False,True
2022-06-25,28.234,435.0,23.7,19.5,78.0,23.6,904.5,21.991,836.0,2022,6,25,False,False,False,False,False,False,True
2022-06-26,10.815,364.0,24.0,18.8,74.5,19.1,905.5,9.234,588.0,2022,6,26,True,False,False,False,False,False,True
2022-06-26,23.637,439.0,24.0,18.8,74.5,19.1,905.5,15.753,782.0,2022,6,26,False,False,False,False,False,False,True
2022-06-27,10.029,358.0,23.8,18.7,74.0,17.9,906.7,13.418,595.0,2022,6,27,True,False,False,False,False,False,True
2022-06-27,14.49,426.0,23.8,18.7,74.0,17.9,906.7,17.526,781.0,2022,6,27,False,False,False,False,False,False,True
2022-06-28,33.297,412.0,23.6,19.5,78.6,15.9,906.2,22.335,769.0,2022,6,28,False,False,False,False,False,False,True
2022-06-28,9.073,357.0,23.6,19.5,78.6,15.9,906.2,11.668,595.0,2022,6,28,True,False,False,False,False,False,True
2022-06-29,7.199,364.0,24.1,19.8,78.3,17.8,904.9,10.849,580.0,2022,6,29,True,False,False,False,False,False,True
2022-06-29,20.814,422.0,24.1,19.8,78.3,17.8,904.9,24.214,770.0,2022,6,29,False,False,False,False,False,False,True
2022-06-30,6.777,363.0,24.6,20.5,78.7,17.4,904.9,11.861,585.0,2022,6,30,True,False,False,False,False,False,True
2022-06-30,26.271,427.0,24.6,20.5,78.7,17.4,904.9,28.422,826.0,2022,6,30,False,False,False,False,False,False,True
2022-07-01,9.85,350.0,23.4,20.8,86.7,17.0,905.3,14.722,600.0,2022,7,1,True,False,False,False,False,True,False
2022-07-01,14.758,427.0,23.4,20.8,86.7,17.0,905.3,24.727,795.0,2022,7,1,False,False,False,False,False,True,False
2022-07-02,14.085,423.0,23.6,20.7,85.8,18.1,904.5,22.815,805.0,2022,7,2,False,False,False,False,False,True,False
2022-07-02,15.308,334.0,23.6,20.7,85.8,18.1,904.5,15.934,597.0,2022,7,2,True,False,False,False,False,True,False
2022-07-03,15.266,337.0,23.5,21.1,87.0,15.4,904.9,11.815,600.0,2022,7,3,True,False,False,False,False,True,False
2022-07-03,21.898,424.0,23.5,21.1,87.0,15.4,904.9,10.524,823.0,2022,7,3,False,False,False,False,False,True,False
2022-07-04,21.898,424.0,22.5,20.1,86.5,19.4,904.5,10.524,823.0,2022,7,4,False,False,False,False,False,True,False
2022-07-04,15.266,337.0,22.5,20.1,86.5,19.4,904.5,11.815,600.0,2022,7,4,True,False,False,False,False,True,False
2022-07-05,37.968,403.0,22.8,20.1,85.1,21.4,903.9,28.047,786.0,2022,7,5,False,False,False,False,False,True,False
2022-07-05,12.224,335.0,22.8,20.1,85.1,21.4,903.9,15.363,585.0,2022,7,5,True,False,False,False,False,True,False
2022-07-06,11.992,334.0,22.4,20.4,88.8,19.0,905.9,14.042,555.0,2022,7,6,True,False,False,False,False,True,False
2022-07-06,26.007,409.0,22.4,20.4,88.8,19.0,905.9,25.939,803.0,2022,7,6,False,False,False,False,False,True,False
2022-07-07,28.501,407.0,21.6,20.8,95.1,19.8,907.3,31.764,722.0,2022,7,7,False,False,False,False,False,True,False
2022-07-07,12.008,333.0,21.6,20.8,95.1,19.8,907.3,12.146,569.0,2022,7,7,True,False,False,False,False,True,False
2022-07-08,29.918,404.0,21.7,20.1,90.8,21.0,906.0,26.432,712.0,2022,7,8,False,False,False,False,False,True,False
2022-07-08,11.037,336.0,21.7,20.1,90.8,21.0,906.0,18.722,540.0,2022,7,8,True,False,False,False,False,True,False
2022-07-09,20.288,410.0,22.0,20.8,93.5,19.2,904.5,25.245,751.0,2022,7,9,False,False,False,False,False,True,False
2022-07-09,9.682,335.0,22.0,20.8,93.5,19.2,904.5,11.635,480.0,2022,7,9,True,False,False,False,False,True,False
2022-07-10,22.05,412.0,22.6,20.1,86.6,22.5,905.5,6.125,633.0,2022,7,10,False,False,False,False,False,True,False
2022-07-10,12.318,335.0,22.6,20.1,86.6,22.5,905.5,4.792,428.0,2022,7,10,True,False,False,False,False,True,False
2022-07-11,21.92,406.0,22.3,19.8,86.2,22.3,907.1,30.922,752.0,2022,7,11,False,False,False,False,False,True,False
2022-07-11,12.969,329.0,22.3,19.8,86.2,22.3,907.1,7.671,439.0,2022,7,11,True,False,False,False,False,True,False
2022-07-12,23.924,409.0,23.3,19.6,80.7,24.8,906.0,24.321,761.0,2022,7,12,False,False,False,False,False,True,False
2022-07-12,17.211,324.0,23.3,19.6,80.7,24.8,906.0,10.762,423.0,2022,7,12,True,False,False,False,False,True,False
2022-07-13,19.519,406.0,22.1,19.6,86.0,20.5,904.1,27.303,728.0,2022,7,13,False,False,False,False,False,True,False
2022-07-13,8.814,339.0,22.1,19.6,86.0,20.5,904.1,14.231,479.0,2022,7,13,True,False,False,False,False,True,False
2022-07-14,9.516,336.0,21.9,20.4,91.2,21.5,903.4,15.237,500.0,2022,7,14,True,False,False,False,False,True,False
2022-07-14,20.096,407.0,21.9,20.4,91.2,21.5,903.4,21.819,786.0,2022,7,14,False,False,False,False,False,True,False
2022-07-15,10.719,417.0,22.9,19.7,82.9,21.3,904.8,20.379,799.0,2022,7,15,False,False,False,False,False,True,False
2022-07-15,7.761,340.0,22.9,19.7,82.9,21.3,904.8,11.01,460.0,2022,7,15,True,False,False,False,False,True,False
2022-07-16,20.603,408.0,22.2,20.4,90.2,19.2,905.7,19.817,789.0,2022,7,16,False,False,False,False,False,True,False
2022-07-16,9.201,340.0,22.2,20.4,90.2,19.2,905.7,9.539,519.0,2022,7,16,True,False,False,False,False,True,False
2022-07-17,16.932,319.0,22.9,20.8,89.0,17.9,906.2,9.233,489.0,2022,7,17,True,False,False,False,False,True,False
2022-07-17,26.035,405.0,22.9,20.8,89.0,17.9,906.2,24.391,780.0,2022,7,17,False,False,False,False,False,True,False
2022-07-18,21.379,397.0,22.7,20.9,89.8,15.1,907.0,36.081,755.0,2022,7,18,False,False,False,False,False,True,False
2022-07-18,16.069,308.0,22.7,20.9,89.8,15.1,907.0,9.056,501.0,2022,7,18,True,False,False,False,False,True,False
2022-07-19,17.33,383.0,24.7,20.3,77.8,14.6,906.9,34.116,752.0,2022,7,19,False,False,False,False,False,True,False
2022-07-19,11.425,298.0,24.7,20.3,77.8,14.6,906.9,7.529,492.0,2022,7,19,True,False,False,False,False,True,False
2022-07-20,16.597,274.0,24.8,20.1,77.3,13.0,906.7,7.953,488.0,2022,7,20,True,False,False,False,False,True,False
2022-07-20,21.165,391.0,24.8,20.1,77.3,13.0,906.7,33.244,765.0,2022,7,20,False,False,False,False,False,True,False
2022-07-21,6.444,410.0,24.0,20.4,80.8,14.4,906.8,32.56,733.0,2022,7,21,False,False,False,False,False,True,False
2022-07-21,6.807,292.0,24.0,20.4,80.8,14.4,906.8,6.98,510.0,2022,7,21,True,False,False,False,False,True,False
2022-07-22,13.807,286.0,22.8,20.6,87.7,14.6,907.0,7.324,598.0,2022,7,22,True,False,False,False,False,True,False
2022-07-22,20.672,394.0,22.8,20.6,87.7,14.6,907.0,35.473,802.0,2022,7,22,False,False,False,False,False,True,False
2022-07-23,13.312,293.0,22.8,19.9,85.2,17.4,906.5,9.612,560.0,2022,7,23,True,False,False,False,False,True,False
2022-07-23,22.424,382.0,22.8,19.9,85.2,17.4,906.5,35.315,745.0,2022,7,23,False,False,False,False,False,True,False
2022-07-24,15.207,381.0,22.7,20.3,86.7,15.2,907.0,29.807,766.0,2022,7,24,False,False,False,False,False,True,False
2022-07-24,8.799,301.0,22.7,20.3,86.7,15.2,907.0,8.696,519.0,2022,7,24,True,False,False,False,False,True,False
2022-07-25,14.993,394.0,23.5,19.4,78.7,12.4,907.7,25.513,772.0,2022,7,25,False,False,False,False,False,True,False
2022-07-25,10.893,315.0,23.5,19.4,78.7,12.4,907.7,6.367,585.0,2022,7,25,True,False,False,False,False,True,False
2022-07-26,27.274,397.0,23.3,19.9,82.0,9.4,908.0,32.49,755.0,2022,7,26,False,False,False,False,False,True,False
2022-07-26,8.78,321.0,23.3,19.9,82.0,9.4,908.0,5.627,642.0,2022,7,26,True,False,False,False,False,True,False
2022-07-27,28.965,399.0,23.3,21.0,88.0,6.9,907.5,23.948,688.0,2022,7,27,False,False,False,False,False,True,False
2022-07-27,8.145,323.0,23.3,21.0,88.0,6.9,907.5,9.809,677.0,2022,7,27,True,False,False,False,False,True,False
2022-07-28,17.763,404.0,24.5,21.2,83.5,4.3,908.0,23.11,721.0,2022,7,28,False,False,False,False,False,True,False
2022-07-28,10.041,322.0,24.5,21.2,83.5,4.3,908.0,10.962,608.0,2022,7,28,True,False,False,False,False,True,False
2022-07-29,7.585,335.0,25.6,20.9,77.6,5.7,907.4,8.901,608.0,2022,7,29,True,False,False,False,False,True,False
2022-07-29,20.792,409.0,25.6,20.9,77.6,5.7,907.4,16.222,795.0,2022,7,29,False,False,False,False,False,True,False
2022-07-30,5.059,346.0,24.3,20.9,83.0,10.0,906.6,7.908,612.0,2022,7,30,True,False,False,False,False,True,False
2022-07-30,22.463,414.0,24.3,20.9,83.0,10.0,906.6,22.447,805.0,2022,7,30,False,False,False,False,False,True,False
2022-07-31,22.463,414.0,25.0,21.4,81.9,10.6,905.1,22.447,805.0,2022,7,31,False,False,False,False,False,True,False
2022-07-31,5.059,346.0,25.0,21.4,81.9,10.6,905.1,7.908,612.0,2022,7,31,True,False,False,False,False,True,False
2022-08-01,20.721,406.0,24.1,21.0,84.4,14.8,904.6,28.722,810.0,2022,8,1,False,False,False,False,False,True,False
2022-08-01,7.518,354.0,24.1,21.0,84.4,14.8,904.6,10.232,600.0,2022,8,1,True,False,False,False,False,True,False
2022-08-02,7.226,367.0,23.3,20.8,87.3,11.8,903.6,9.855,595.0,2022,8,2,True,False,False,False,False,True,False
2022-08-02,12.993,431.0,23.3,20.8,87.3,11.8,903.6,17.038,728.0,2022,8,2,False,False,False,False,False,True,False
2022-08-03,6.44,376.0,22.5,21.7,95.2,8.3,903.8,10.991,670.0,2022,8,3,True,False,False,False,False,True,False
2022-08-03,10.088,445.0,22.5,21.7,95.2,8.3,903.8,11.864,809.0,2022,8,3,False,False,False,False,False,True,False
2022-08-04,15.635,465.0,21.8,21.2,96.4,12.1,903.9,14.183,802.0,2022,8,4,False,False,False,False,False,True,False
2022-08-04,7.072,375.0,21.8,21.2,96.4,12.1,903.9,7.421,542.0,2022,8,4,True,False,False,False,False,True,False
2022-08-05,24.246,445.0,21.9,20.7,92.9,23.5,904.4,23.172,792.0,2022,8,5,False,False,False,False,False,True,False
2022-08-05,7.897,371.0,21.9,20.7,92.9,23.5,904.4,8.603,520.0,2022,8,5,True,False,False,False,False,True,False
2022-08-06,18.589,452.0,22.4,20.7,90.9,25.1,903.9,32.193,855.0,2022,8,6,False,False,False,False,False,True,False
2022-08-06,7.697,372.0,22.4,20.7,90.9,25.1,903.9,7.919,595.0,2022,8,6,True,False,False,False,False,True,False
2022-08-07,5.571,380.0,22.6,20.8,89.9,25.4,903.1,8.862,515.0,2022,8,7,True,False,False,False,False,True,False
2022-08-07,17.538,452.0,22.6,20.8,89.9,25.4,903.1,34.006,780.0,2022,8,7,False,False,False,False,False,True,False
2022-08-08,10.635,456.0,22.4,20.6,89.9,27.1,903.1,32.918,816.0,2022,8,8,False,False,False,False,False,True,False
2022-08-08,6.289,381.0,22.4,20.6,89.9,27.1,903.1,6.544,532.0,2022,8,8,True,False,False,False,False,True,False
2022-08-09,18.497,461.0,22.8,18.8,79.0,28.2,903.2,22.723,713.0,2022,8,9,False,False,False,False,False,True,False
2022-08-09,7.358,378.0,22.8,18.8,79.0,28.2,903.2,7.167,585.0,2022,8,9,True,False,False,False,False,True,False
2022-08-10,8.293,372.0,23.1,19.1,78.8,27.0,903.5,6.419,590.0,2022,8,10,True,False,False,False,False,True,False
2022-08-10,24.569,452.0,23.1,19.1,78.8,27.0,903.5,25.692,785.0,2022,8,10,False,False,False,False,False,True,False
2022-08-11,22.862,437.0,23.4,19.5,79.5,25.6,905.4,35.291,768.0,2022,8,11,False,False,False,False,False,True,False
2022-08-11,6.1,376.0,23.4,19.5,79.5,25.6,905.4,4.228,600.0,2022,8,11,True,False,False,False,False,True,False
2022-08-12,4.823,382.0,23.4,19.4,79.5,23.4,888.8,5.672,610.0,2022,8,12,True,False,False,False,False,True,False
2022-08-12,21.378,428.0,23.4,19.4,79.5,23.4,888.8,30.553,777.0,2022,8,12,False,False,False,False,False,True,False
2022-08-13,4.951,382.0,23.3,18.9,78.0,22.4,906.8,6.69,575.0,2022,8,13,True,False,False,False,False,True,False
2022-08-13,22.346,432.0,23.3,18.9,78.0,22.4,906.8,34.609,790.0,2022,8,13,False,False,False,False,False,True,False
2022-08-14,7.0,375.0,23.3,19.4,79.6,16.4,907.6,8.033,590.0,2022,8,14,True,False,False,False,False,True,False
